datetime,symbol,direction,offset,price,volume,pnl
2026-02-25 15:00:00+00:00,btcusdt,空,开,66936.9,0.14939443,0
2026-02-25 16:00:00+00:00,btcusdt,多,平,67362.3,0.14939443,0
2026-02-25 17:00:00+00:00,btcusdt,空,开,68249.9,0.14652036,0
2026-02-25 18:00:00+00:00,btcusdt,多,平,68625.6,0.14652036,0
2026-02-25 19:00:00+00:00,btcusdt,空,开,69293.3,0.1443141,0
2026-02-25 21:00:00+00:00,btcusdt,多,平,69104.9,0.1443141,0
2026-02-27 12:00:00+00:00,btcusdt,多,开,66094.0,0.15129944,0
2026-02-27 15:00:00+00:00,btcusdt,空,平,65855.5,0.15129944,0
2026-02-28 07:00:00+00:00,btcusdt,多,开,63173.8,0.15829347,0
2026-02-28 08:00:00+00:00,btcusdt,空,平,63788.4,0.15829347,0
2026-02-28 09:00:00+00:00,btcusdt,多,开,63439.6,0.15763,0
2026-02-28 15:00:00+00:00,btcusdt,空,平,64402.5,0.15763,0
2026-03-02 17:00:00+00:00,btcusdt,空,开,69395.6,0.14410136,0
2026-03-02 22:00:00+00:00,btcusdt,多,平,69366.9,0.14410136,0
2026-03-04 09:00:00+00:00,btcusdt,空,开,70993.7,0.14085757,0
2026-03-04 10:00:00+00:00,btcusdt,多,平,71487.1,0.14085757,0
2026-03-04 11:00:00+00:00,btcusdt,空,开,71310.9,0.14023102,0
2026-03-04 13:00:00+00:00,btcusdt,多,平,71307.8,0.14023102,0
2026-03-04 16:00:00+00:00,btcusdt,空,开,73339.7,0.1363518,0
2026-03-04 17:00:00+00:00,btcusdt,多,平,73241.2,0.1363518,0
2026-03-06 14:00:00+00:00,btcusdt,多,开,69189.6,0.14453039,0
2026-03-06 15:00:00+00:00,btcusdt,空,平,68367.7,0.14453039,0
2026-03-06 16:00:00+00:00,btcusdt,多,开,68468.3,0.14605278,0
2026-03-06 18:00:00+00:00,btcusdt,空,平,67930.7,0.14605278,0
2026-03-07 19:00:00+00:00,btcusdt,多,开,67530.8,0.14808058,0
2026-03-07 20:00:00+00:00,btcusdt,空,平,67042.6,0.14808058,0
2026-03-08 03:00:00+00:00,btcusdt,多,开,66894.8,0.14948845,0
2026-03-08 05:00:00+00:00,btcusdt,空,平,66602.7,0.14948845,0
2026-03-13 14:00:00+00:00,btcusdt,空,开,73344.8,0.13634232,0
2026-03-13 17:00:00+00:00,btcusdt,多,平,71846.0,0.13634232,0
2026-03-15 23:00:00+00:00,btcusdt,空,开,72715.7,0.13752207,0
2026-03-16 00:00:00+00:00,btcusdt,多,平,72778.8,0.13752207,0
2026-03-16 04:00:00+00:00,btcusdt,空,开,73539.5,0.13598134,0
2026-03-16 06:00:00+00:00,btcusdt,多,平,74176.5,0.13598134,0
2026-03-17 01:00:00+00:00,btcusdt,空,开,75283.9,0.13283053,0
2026-03-17 02:00:00+00:00,btcusdt,多,平,75584.6,0.13283053,0
2026-03-18 13:00:00+00:00,btcusdt,多,开,72325.1,0.13826459,0
2026-03-18 14:00:00+00:00,btcusdt,空,平,72104.5,0.13826459,0
2026-03-18 15:00:00+00:00,btcusdt,多,开,71160.3,0.14052779,0
2026-03-18 19:00:00+00:00,btcusdt,空,平,71066.5,0.14052779,0
2026-03-19 08:00:00+00:00,btcusdt,多,开,70145.0,0.14256163,0
2026-03-19 11:00:00+00:00,btcusdt,空,平,70102.1,0.14256163,0
2026-03-19 13:00:00+00:00,btcusdt,多,开,69264.6,0.14437389,0
2026-03-19 15:00:00+00:00,btcusdt,空,平,69450.1,0.14437389,0
2026-03-22 00:00:00+00:00,btcusdt,多,开,68881.5,0.14517686,0
2026-03-22 06:00:00+00:00,btcusdt,空,平,69116.4,0.14517686,0
2026-03-22 20:00:00+00:00,btcusdt,多,开,68170.6,0.1466908,0
2026-03-22 21:00:00+00:00,btcusdt,空,平,68135.0,0.1466908,0
2026-03-22 22:00:00+00:00,btcusdt,多,开,67864.4,0.14735266,0
2026-03-23 00:00:00+00:00,btcusdt,空,平,67830.7,0.14735266,0
2026-03-23 01:00:00+00:00,btcusdt,多,开,67642.5,0.14783605,0
2026-03-23 04:00:00+00:00,btcusdt,空,平,68045.2,0.14783605,0
2026-03-23 14:00:00+00:00,btcusdt,空,开,71450.0,0.13995801,0
2026-03-23 18:00:00+00:00,btcusdt,多,平,71052.6,0.13995801,0
2026-03-26 12:00:00+00:00,btcusdt,多,开,69239.3,0.14442665,0
2026-03-26 15:00:00+00:00,btcusdt,空,平,69450.1,0.14442665,0
2026-03-27 09:00:00+00:00,btcusdt,多,开,67876.6,0.14732618,0
2026-03-27 11:00:00+00:00,btcusdt,空,平,66456.4,0.14732618,0
2026-03-27 12:00:00+00:00,btcusdt,多,开,66663.2,0.1500078,0
2026-03-27 14:00:00+00:00,btcusdt,空,平,66153.9,0.1500078,0
