datetime,symbol,direction,offset,price,volume,pnl
2026-03-01 00:00:00+00:00,solusdt,多,开,84.29,83.04662475,0
2026-03-01 05:00:00+00:00,solusdt,空,平,87.51,83.04662475,0
2026-03-01 06:00:00+00:00,solusdt,多,开,87.23,80.24762123,0
2026-03-01 09:00:00+00:00,solusdt,空,平,85.18,80.24762123,0
2026-03-01 10:00:00+00:00,solusdt,多,开,84.96,82.39171375,0
2026-03-01 15:00:00+00:00,solusdt,空,平,85.75,82.39171375,0
2026-03-01 21:00:00+00:00,solusdt,空,开,81.93,85.43878921,0
2026-03-02 00:00:00+00:00,solusdt,多,平,83.55,85.43878921,0
2026-03-02 01:00:00+00:00,solusdt,空,开,84.95,82.4014126,0
2026-03-02 04:00:00+00:00,solusdt,多,平,84.73,82.4014126,0
2026-03-02 05:00:00+00:00,solusdt,空,开,84.25,83.08605341,0
2026-03-02 09:00:00+00:00,solusdt,多,平,83.39,83.08605341,0
2026-03-02 17:00:00+00:00,solusdt,多,开,88.81,78.81107859,0
2026-03-02 18:00:00+00:00,solusdt,空,平,87.57,78.81107859,0
2026-03-02 19:00:00+00:00,solusdt,多,开,87.27,80.20164986,0
2026-03-03 00:00:00+00:00,solusdt,空,平,86.59,80.20164986,0
2026-03-03 01:00:00+00:00,solusdt,多,开,86.85,80.59873345,0
2026-03-03 05:00:00+00:00,solusdt,空,平,85.8,80.59873345,0
2026-03-03 15:00:00+00:00,solusdt,空,开,83.2,84.13461538,0
2026-03-03 16:00:00+00:00,solusdt,多,平,84.97,84.13461538,0
2026-03-03 17:00:00+00:00,solusdt,空,开,85.35,82.02484181,0
2026-03-03 19:00:00+00:00,solusdt,多,平,85.35,82.02484181,0
2026-03-03 20:00:00+00:00,solusdt,空,开,85.04,82.31420508,0
2026-03-03 23:00:00+00:00,solusdt,多,平,86.23,82.31420508,0
2026-03-04 02:00:00+00:00,solusdt,多,开,87.22,80.25682183,0
2026-03-04 04:00:00+00:00,solusdt,空,平,85.71,80.25682183,0
2026-03-04 05:00:00+00:00,solusdt,多,开,85.35,82.00562324,0
2026-03-04 11:00:00+00:00,solusdt,空,平,90.12,82.00562324,0
2026-03-04 12:00:00+00:00,solusdt,多,开,89.73,78.01181322,0
2026-03-04 15:00:00+00:00,solusdt,空,平,90.13,78.01181322,0
2026-03-04 16:00:00+00:00,solusdt,多,开,92.88,75.36606374,0
2026-03-04 17:00:00+00:00,solusdt,空,平,91.47,75.36606374,0
2026-03-04 18:00:00+00:00,solusdt,多,开,91.49,76.51109411,0
2026-03-04 21:00:00+00:00,solusdt,空,平,92.81,76.51109411,0
2026-03-04 22:00:00+00:00,solusdt,多,开,92.29,75.84787084,0
2026-03-04 23:00:00+00:00,solusdt,空,平,91.28,75.84787084,0
2026-03-05 17:00:00+00:00,solusdt,空,开,88.91,78.74015748,0
2026-03-05 21:00:00+00:00,solusdt,多,平,89.16,78.74015748,0
2026-03-05 22:00:00+00:00,solusdt,空,开,89.07,78.58987313,0
2026-03-06 02:00:00+00:00,solusdt,多,平,89.06,78.58987313,0
2026-03-06 13:00:00+00:00,solusdt,多,开,86.43,80.99039685,0
2026-03-06 14:00:00+00:00,solusdt,空,平,85.54,80.99039685,0
2026-03-06 15:00:00+00:00,solusdt,多,开,84.26,83.0663344,0
2026-03-06 17:00:00+00:00,solusdt,空,平,84.29,83.0663344,0
2026-03-07 16:00:00+00:00,solusdt,多,开,83.69,83.64201219,0
2026-03-07 19:00:00+00:00,solusdt,空,平,83.33,83.64201219,0
2026-03-07 20:00:00+00:00,solusdt,多,开,82.47,84.87935007,0
2026-03-08 02:00:00+00:00,solusdt,空,平,82.93,84.87935007,0
2026-03-13 01:00:00+00:00,solusdt,空,开,89.75,77.99442897,0
2026-03-13 09:00:00+00:00,solusdt,多,平,89.09,77.99442897,0
2026-03-15 23:00:00+00:00,solusdt,空,开,92.63,75.56946993,0
2026-03-16 00:00:00+00:00,solusdt,多,平,92.28,75.56946993,0
2026-03-16 01:00:00+00:00,solusdt,空,开,91.99,76.09522774,0
2026-03-16 04:00:00+00:00,solusdt,多,平,93.14,76.09522774,0
2026-03-16 20:00:00+00:00,solusdt,空,开,95.18,73.54486237,0
2026-03-16 22:00:00+00:00,solusdt,多,平,96.12,73.54486237,0
2026-03-16 23:00:00+00:00,solusdt,空,开,96.33,72.6744186,0
2026-03-17 08:00:00+00:00,solusdt,多,平,94.38,72.6744186,0
2026-03-18 12:00:00+00:00,solusdt,多,开,91.95,76.12833061,0
2026-03-18 13:00:00+00:00,solusdt,空,平,90.37,76.12833061,0
2026-03-18 14:00:00+00:00,solusdt,多,开,90.25,77.56232687,0
2026-03-18 15:00:00+00:00,solusdt,空,平,88.91,77.56232687,0
2026-03-18 16:00:00+00:00,solusdt,多,开,89.31,78.378681,0
2026-03-18 19:00:00+00:00,solusdt,空,平,89.53,78.378681,0
2026-03-19 16:00:00+00:00,solusdt,多,开,87.57,79.92692396,0
2026-03-20 07:00:00+00:00,solusdt,空,平,89.04,79.92692396,0
2026-03-22 00:00:00+00:00,solusdt,多,开,87.5,80.0,0
2026-03-22 06:00:00+00:00,solusdt,空,平,88.42,80.0,0
2026-03-22 22:00:00+00:00,solusdt,多,开,85.94,81.45217594,0
2026-03-23 00:00:00+00:00,solusdt,空,平,86.15,81.45217594,0
2026-03-23 14:00:00+00:00,solusdt,空,开,91.31,76.66192093,0
2026-03-23 18:00:00+00:00,solusdt,多,平,91.21,76.66192093,0
2026-03-26 07:00:00+00:00,solusdt,多,开,88.99,78.66052365,0
2026-03-26 10:00:00+00:00,solusdt,空,平,88.05,78.66052365,0
2026-03-26 11:00:00+00:00,solusdt,多,开,87.88,79.65407374,0
2026-03-26 13:00:00+00:00,solusdt,空,平,87.51,79.65407374,0
2026-03-27 09:00:00+00:00,solusdt,多,开,85.05,82.30452675,0
2026-03-27 11:00:00+00:00,solusdt,空,平,82.93,82.30452675,0
2026-03-27 12:00:00+00:00,solusdt,多,开,83.3,84.03361345,0
2026-03-27 16:00:00+00:00,solusdt,空,平,83.25,84.03361345,0
