datetime,symbol,direction,offset,price,volume,pnl
2026-01-29 18:00:00+00:00,ethusdt,空,平,2823.19,2.47022497,0
2026-01-29 19:00:00+00:00,ethusdt,多,开,2762.34,2.53408342,0
2026-01-30 01:00:00+00:00,ethusdt,空,平,2803.79,2.53408342,0
2026-01-31 09:00:00+00:00,ethusdt,多,开,2642.48,2.64902667,0
2026-01-31 13:00:00+00:00,ethusdt,空,平,2632.04,2.64902667,0
2026-01-31 15:00:00+00:00,ethusdt,多,开,2536.82,2.75936014,0
2026-01-31 17:00:00+00:00,ethusdt,空,平,2480.8,2.75936014,0
2026-01-31 18:00:00+00:00,ethusdt,空,开,2401.44,2.91491772,0
2026-01-31 19:00:00+00:00,ethusdt,多,平,2378.75,2.91491772,0
2026-01-31 20:00:00+00:00,ethusdt,空,开,2381.57,2.9392499,0
2026-01-31 22:00:00+00:00,ethusdt,多,平,2418.04,2.9392499,0
2026-01-31 23:00:00+00:00,ethusdt,空,开,2417.95,2.89501437,0
2026-02-01 10:00:00+00:00,ethusdt,多,平,2431.0,2.89501437,0
2026-02-02 00:00:00+00:00,ethusdt,空,开,2269.04,3.08500511,0
2026-02-02 01:00:00+00:00,ethusdt,多,平,2291.44,3.08500511,0
2026-02-02 02:00:00+00:00,ethusdt,空,开,2289.43,3.0575296,0
2026-02-02 04:00:00+00:00,ethusdt,多,平,2237.4,3.0575296,0
2026-02-02 05:00:00+00:00,ethusdt,空,开,2239.71,3.12541858,0
2026-02-02 07:00:00+00:00,ethusdt,多,平,2226.48,3.12541858,0
2026-02-02 08:00:00+00:00,ethusdt,空,开,2227.57,3.14243772,0
2026-02-02 10:00:00+00:00,ethusdt,多,平,2289.77,3.14243772,0
2026-02-02 18:00:00+00:00,ethusdt,多,开,2355.07,2.9723108,0
2026-02-02 21:00:00+00:00,ethusdt,空,平,2320.83,2.9723108,0
2026-02-02 22:00:00+00:00,ethusdt,多,开,2340.93,2.99026455,0
2026-02-03 03:00:00+00:00,ethusdt,空,平,2297.32,2.99026455,0
2026-02-03 04:00:00+00:00,ethusdt,多,开,2343.1,2.9874952,0
2026-02-03 06:00:00+00:00,ethusdt,空,平,2315.28,2.9874952,0
2026-02-03 12:00:00+00:00,ethusdt,空,开,2275.63,3.07607124,0
2026-02-03 13:00:00+00:00,ethusdt,多,平,2300.0,3.07607124,0
2026-02-03 14:00:00+00:00,ethusdt,空,开,2311.07,3.02891314,0
2026-02-03 16:00:00+00:00,ethusdt,多,平,2302.16,3.02891314,0
2026-02-03 17:00:00+00:00,ethusdt,空,开,2239.88,3.12516742,0
2026-02-03 20:00:00+00:00,ethusdt,多,平,2204.33,3.12516742,0
2026-02-03 21:00:00+00:00,ethusdt,空,开,2298.93,3.0448948,0
2026-02-04 02:00:00+00:00,ethusdt,多,平,2267.21,3.0448948,0
2026-02-04 11:00:00+00:00,ethusdt,多,开,2259.61,3.09787972,0
2026-02-04 14:00:00+00:00,ethusdt,空,平,2197.32,3.09787972,0
2026-02-04 15:00:00+00:00,ethusdt,空,开,2170.61,3.22489991,0
2026-02-04 19:00:00+00:00,ethusdt,多,平,2147.24,3.22489991,0
2026-02-04 20:00:00+00:00,ethusdt,空,开,2187.77,3.19960508,0
2026-02-05 00:00:00+00:00,ethusdt,多,平,2147.01,3.19960508,0
2026-02-05 01:00:00+00:00,ethusdt,空,开,2149.03,3.25728352,0
2026-02-05 09:00:00+00:00,ethusdt,多,平,2110.84,3.25728352,0
2026-02-05 16:00:00+00:00,ethusdt,空,开,1959.21,3.57286866,0
2026-02-05 17:00:00+00:00,ethusdt,多,平,1997.33,3.57286866,0
2026-02-05 18:00:00+00:00,ethusdt,空,开,1953.53,3.58325698,0
2026-02-05 21:00:00+00:00,ethusdt,多,平,1868.37,3.58325698,0
2026-02-05 22:00:00+00:00,ethusdt,空,开,1848.74,3.78638308,0
2026-02-05 23:00:00+00:00,ethusdt,多,平,1869.52,3.78638308,0
2026-02-06 00:00:00+00:00,ethusdt,空,开,1824.95,3.83572153,0
2026-02-06 01:00:00+00:00,ethusdt,多,平,1869.28,3.83572153,0
2026-02-06 02:00:00+00:00,ethusdt,空,开,1930.8,3.62545901,0
2026-02-06 06:00:00+00:00,ethusdt,多,平,1957.62,3.62545901,0
2026-02-06 17:00:00+00:00,ethusdt,多,开,2034.94,3.43990486,0
2026-02-06 19:00:00+00:00,ethusdt,空,平,2044.21,3.43990486,0
2026-02-06 20:00:00+00:00,ethusdt,多,开,2065.14,3.38958429,0
2026-02-06 21:00:00+00:00,ethusdt,空,平,2053.19,3.38958429,0
2026-02-06 22:00:00+00:00,ethusdt,多,开,2053.45,3.40889722,0
2026-02-07 01:00:00+00:00,ethusdt,空,平,2043.09,3.40889722,0
2026-02-07 02:00:00+00:00,ethusdt,多,开,2060.69,3.39692045,0
2026-02-07 06:00:00+00:00,ethusdt,空,平,2082.74,3.39692045,0
2026-02-07 17:00:00+00:00,ethusdt,空,开,2049.07,3.41618393,0
