trade_id,symbol,signal_type,entry_price,exit_price,size,pnl,pnl_pct,slippage,entry_seq,exit_seq,strategy,regime,ev_score,confidence,equity_after
bt_125,BTCUSDT,long,69664.6,69809.86142442637,0.010609530511726166,1.541155514628353,0.01541155514628353,0.002085154072891651,3759,3761,momentum,MIXED,2.1805272540060283,0.8549999999999999,10625.98992087875
bt_126,BTCUSDT,long,69168.1,69351.384327627,0.01574093938051535,2.8850674905751155,0.028850674905751154,0.0026498389810765306,3763,3765,momentum,MIXED,2.868714895668821,0.8549999999999999,10628.874988369325
bt_127,BTCUSDT,long,69485.8,69689.99824358514,0.010967073709246503,2.2394571886968877,0.022394571886968875,0.0029387046502326905,3768,3770,momentum,MIXED,2.2033261740485113,0.8549999999999999,10631.114445558022
bt_128,BTCUSDT,long,70647.0,71214.60680803111,0.01692924505110305,9.609154745833049,0.09609154745833048,0.008034407802611701,3780,3782,momentum,MIXED,3.0779849648373525,0.8549999999999999,10640.723600303854
bt_129,BTCUSDT,long,70424.8,71115.45743472705,0.01699800929550646,11.739801495501055,0.11739801495501057,0.009807020179355152,3785,3787,momentum,MIXED,3.100464416022963,0.8549999999999999,10652.463401799356
bt_130,BTCUSDT,long,70376.1,70854.54594969179,0.017028538562131566,8.147235304222209,0.08147235304222208,0.00679841522465417,3788,3790,momentum,MIXED,3.1328382470223537,0.8549999999999999,10660.610637103578
bt_131,BTCUSDT,long,70410.0,70911.38319492774,0.017033357430395576,8.540239168797848,0.08540239168797849,0.0071209088897562466,3791,3793,momentum,MIXED,3.147575923875136,0.8549999999999999,10669.150876272377
bt_132,BTCUSDT,long,70342.0,71366.15864162944,0.01706348232322997,17.47571287762725,0.1747571287762725,0.014559703187703575,3794,3796,momentum,MIXED,3.163949085072843,0.8549999999999999,10686.626589150004
bt_133,BTCUSDT,long,69994.0,70325.03512914537,0.01411732988971655,4.673332123230108,0.04673332123230108,0.004729478657390203,3817,3819,momentum,TRENDING,3.139911911663623,0.87875,10691.299921273234
bt_134,BTCUSDT,long,69792.1,70144.38325740323,0.017233630183691832,6.071119377993442,0.060711193779934426,0.005047609362710418,3821,3823,momentum,TRENDING,3.678556427010038,0.87875,10697.371040651227
bt_135,BTCUSDT,long,69774.5,70117.76173111142,0.017247765904066143,5.920497982034192,0.05920497982034192,0.0049195871143672175,3824,3826,momentum,TRENDING,3.683172302648903,0.87875,10703.29153863326
bt_136,BTCUSDT,long,70652.5,71284.80841760742,0.018552280343726385,11.730763027150854,0.11730763027150853,0.008949554758959966,3835,3837,momentum,MIXED,3.4770581070171245,0.8549999999999999,10715.022301660412
bt_137,BTCUSDT,long,70662.9,71204.84041828355,0.017451125398046937,9.457470197736361,0.09457470197736362,0.0076693769755212,3838,3840,momentum,MIXED,3.321266934583761,0.8549999999999999,10724.479771858149
bt_138,BTCUSDT,long,70739.20000000001,71608.34093448703,0.017055663257911333,14.82377510227697,0.1482377510227697,0.0122865530637471,3841,3843,momentum,MIXED,3.27567120153399,0.8549999999999999,10739.303546960426
bt_139,BTCUSDT,long,70490.4,70925.45646299027,0.01713952040324708,7.456659123986414,0.07456659123986414,0.006171854082120121,3845,3847,momentum,MIXED,3.3185231067549132,0.8549999999999999,10746.760206084413
bt_140,BTCUSDT,long,70447.9,70847.42414824039,0.013049499418348555,5.213590140079229,0.05213590140079229,0.005671200252106798,3848,3850,momentum,MIXED,2.678271114505559,0.8549999999999999,10751.973796224493
bt_141,BTCUSDT,long,70503.5,71178.94042966398,0.013671034249630735,9.233969247521626,0.09233969247521626,0.00958023969964589,3851,3853,momentum,MIXED,2.771980436457998,0.8549999999999999,10761.207765472014
bt_142,BTCUSDT,long,70553.79999999999,71182.92289193622,0.01715904563064784,10.795148410018951,0.10795148410018952,0.008916924275322279,3854,3856,momentum,MIXED,3.3441755941471962,0.8549999999999999,10772.002913882034
bt_143,BTCUSDT,long,70615.29999999999,71001.60759017465,0.017161299715666843,6.629540337424394,0.06629540337424394,0.005470593344143031,3858,3860,momentum,MIXED,3.367743766722926,0.8549999999999999,10778.632454219458
bt_144,BTCUSDT,long,70643.9,71387.7610127201,0.011386448479241579,8.469935097053998,0.08469935097053999,0.01052972744596646,3861,3863,momentum,MIXED,2.46824426692321,0.8549999999999999,10787.102389316511
bt_145,BTCUSDT,long,70636.20000000001,71450.94374068476,0.014809107920700962,12.065627983515999,0.12065627983515999,0.011534365391750201,3864,3866,momentum,MIXED,2.996503477449516,0.8549999999999999,10799.168017300028
bt_146,BTCUSDT,long,69237.6,69647.2502091178,0.017546916732328287,7.188098108770857,0.07188098108770857,0.005916585917446549,3919,3921,momentum,MIXED,3.414170728086007,0.8549999999999999,10806.356115408798
bt_147,BTCUSDT,long,69400.1,69759.8302931898,0.017517482870824243,6.301569249068925,0.06301569249068925,0.005183426150535822,3922,3924,momentum,MIXED,3.4212923074245785,0.8549999999999999,10812.657684657866
bt_148,BTCUSDT,long,69324.0,69583.30188250728,0.01754693885990436,4.549954278613338,0.045499542786133385,0.00374043451773238,3925,3927,momentum,MIXED,3.4245769509003834,0.8549999999999999,10817.20763893648
bt_149,BTCUSDT,long,69307.0,69830.22831199647,0.017558628412430978,9.187171505209527,0.09187171505209527,0.007549429523662407,3928,3930,momentum,MIXED,3.420477511548666,0.8549999999999999,10826.394810441689
bt_150,BTCUSDT,long,69410.9,69864.45689398394,0.017552069380133446,7.960862071044,0.07960862071043999,0.006534375638177047,3931,3933,momentum,MIXED,3.4365466031749414,0.8549999999999999,10834.355672512733
bt_151,BTCUSDT,long,69229.8,69534.61713300743,0.015902823664387025,4.847453116101095,0.04847453116101095,0.004402975785101583,3934,3936,momentum,MIXED,3.165392802242854,0.8549999999999999,10839.203125628834
bt_152,BTCUSDT,long,69315.29999999999,69808.779191641,0.017216265751112018,8.495868905935696,0.08495868905935697,0.007119340053942171,3938,3940,momentum,MIXED,3.3798859579875797,0.8549999999999999,10847.698994534769
bt_153,BTCUSDT,long,69313.4,69916.02478453922,0.016004749360024998,9.644858634689298,0.09644858634689298,0.008694203206583732,3942,3944,momentum,MIXED,3.190131085684526,0.8549999999999999,10857.343853169457
bt_154,BTCUSDT,long,69200.1,69870.95250811844,0.017651003155798387,11.841219737873747,0.11841219737873747,0.009694386397106859,3945,3947,momentum,MIXED,3.4712567486004833,0.8549999999999999,10869.18507290733
bt_155,BTCUSDT,long,69116.4,69806.64851223901,0.014611050575303548,10.085255921852363,0.10085255921852362,0.00998675440617597,3948,3950,momentum,MIXED,2.993099523964723,0.8549999999999999,10879.270328829183
bt_156,BTCUSDT,long,69126.9,70499.16401543045,0.017705378253520455,24.29645345689101,0.24296453456891012,0.01985137501364091,3952,3954,momentum,MIXED,3.5141450202853286,0.8549999999999999,10903.566782286074
bt_157,BTCUSDT,long,68567.6,69024.13460448409,0.01370997396217549,6.259077540308883,0.06259077540308884,0.006658168063109754,3979,3981,momentum,TRENDING,3.3184336830091934,0.87875,10909.825859826384
bt_158,BTCUSDT,long,68096.79999999999,68342.1054984912,0.011581421599200543,2.840986398628825,0.02840986398628825,0.0036023058130663413,4002,4004,momentum,MIXED,2.5726850448182894,0.8549999999999999,10912.666846225013
bt_159,BTCUSDT,long,67830.6,68137.20365144903,0.01727345441291381,5.296104196137668,0.05296104196137667,0.004520137687843334,4006,4008,momentum,MIXED,3.4396209525926724,0.8549999999999999,10917.96295042115
bt_160,BTCUSDT,long,67924.29999999999,68171.48701689446,0.015748623445647512,3.8928552497239703,0.038928552497239706,0.003639154424771008,4009,4011,momentum,MIXED,3.191079760002945,0.8549999999999999,10921.855805670873
bt_161,BTCUSDT,long,68581.1,68895.62210999151,0.01903566156379752,5.987136440129826,0.05987136440129827,0.004586133934735765,4015,4017,momentum,MIXED,3.763359329802857,0.8549999999999999,10927.842942111003
bt_162,BTCUSDT,long,68864.20000000001,69115.94199122765,0.018337041016361105,4.616203218681619,0.046162032186816186,0.00365562935789043,4018,4020,momentum,MIXED,3.6538717718979234,0.8549999999999999,10932.459145329685
bt_163,BTCUSDT,long,68572.70000000001,68873.53956004325,0.015985236257306485,4.808991442835353,0.04808991442835353,0.004387162238664094,4022,4024,momentum,MIXED,3.2405335841954757,0.8549999999999999,10937.26813677252
bt_164,BTCUSDT,long,68537.2,68821.07520806385,0.013050801618042758,3.7047990247219373,0.03704799024721937,0.004141914289814167,4025,4027,momentum,MIXED,2.775863390733583,0.8549999999999999,10940.972935797241
bt_165,BTCUSDT,long,68622.5,68808.15235036415,0.011988949628008996,2.2257766768372846,0.022257766768372846,0.002705415138826931,4034,4036,momentum,TRENDING,2.9871138032220985,0.87875,10943.198712474079
bt_166,BTCUSDT,long,70673.9,70790.92410094728,0.018996259996617155,2.223020247464924,0.02223020247464924,0.0016558319400412475,4037,4039,momentum,TRENDING,4.366338170133832,0.87875,10945.421732721545
bt_167,BTCUSDT,long,70637.20000000001,70762.79775388342,0.01821597640788335,2.2878857216233763,0.022878857216233763,0.0017780681267577452,4040,4042,momentum,TRENDING,4.188041203544018,0.87875,10947.709618443168
bt_168,BTCUSDT,long,70097.3,70217.63105095354,0.01757011086125794,2.1142299053053186,0.021142299053053187,0.0017166288994517158,4043,4045,momentum,TRENDING,4.016485552108608,0.87875,10949.823848348473
bt_169,BTCUSDT,long,69951.6,70079.66702581207,0.017610107316190095,2.255274068215774,0.02255274068215774,0.0018307948040082896,4046,4048,momentum,TRENDING,4.001475532588799,0.87875,10952.079122416688
bt_170,BTCUSDT,long,70311.8,70481.3257809219,0.01752350105205495,2.970685200335418,0.029706852003354184,0.002411057332082293,4049,4051,momentum,TRENDING,3.9872341991990243,0.87875,10955.049807617022
bt_171,BTCUSDT,long,70680.6,70854.32229855578,0.017436794585174924,3.0291600347814724,0.030291600347814727,0.002457849799743842,4052,4054,momentum,TRENDING,3.976140742669287,0.87875,10958.078967651803
bt_172,BTCUSDT,long,70710.0,70915.49781390768,0.017434364076662816,3.5827237046248794,0.035827237046248794,0.002906205825310207,4055,4057,momentum,TRENDING,3.9654192099614693,0.87875,10961.661691356428
bt_173,BTCUSDT,long,70712.9,70948.36171654344,0.017439348977026797,4.106299045530927,0.04106299045530927,0.003329826899242522,4058,4060,momentum,TRENDING,3.957101622522751,0.87875,10965.767990401959
bt_174,BTCUSDT,long,70780.0,71099.19281192793,0.017429343019500144,5.563321008450738,0.05563321008450738,0.004509646961400576,4061,4063,momentum,TRENDING,3.9510235314278472,0.87875,10971.33131141041
bt_175,BTCUSDT,long,71182.2,71317.54428953692,0.017339654752644214,2.3468232533121545,0.023468232533121546,0.0019013782875061827,4064,4066,momentum,TRENDING,3.9509455764796306,0.87875,10973.678134663722
bt_176,BTCUSDT,long,71450.0,71597.24049024277,0.01727835955422909,2.544074131355473,0.025440741313554727,0.0020607486388070835,4067,4069,momentum,TRENDING,3.937851748092281,0.87875,10976.222208795078
bt_177,BTCUSDT,long,71484.7,71627.61300790952,0.01727397608844195,2.468675881356353,0.024686758813563532,0.0019992111306268248,4070,4072,momentum,TRENDING,3.9257004273470555,0.87875,10978.690884676435
bt_178,BTCUSDT,long,71312.3,71497.64949025546,0.01731963103877029,3.21018478444858,0.0321018478444858,0.0025991237171631276,4073,4075,momentum,TRENDING,3.9133847301341547,0.87875,10981.901069460882
bt_179,BTCUSDT,long,71344.0,71545.28091328383,0.012706955280073918,2.557667563830066,0.025576675638300662,0.002821273173410941,4076,4078,momentum,TRENDING,3.062784473418072,0.87875,10984.458737024712
bt_180,BTCUSDT,long,71409.79999999999,71602.67928112842,0.01730507028328437,3.3377895161169593,0.03337789516116959,0.002701019763792037,4079,4081,momentum,TRENDING,3.8924519798049433,0.87875,10987.79652654083
bt_181,BTCUSDT,long,71335.1,71587.67613955073,0.0173284555462296,4.376754406243088,0.04376754406243088,0.0035406993128309742,4082,4084,momentum,TRENDING,3.8839457522103675,0.87875,10992.173280947072
bt_182,BTCUSDT,long,71096.9,71395.25353437063,0.021459539914431947,6.402529579438414,0.06402529579438415,0.004196435208435694,4099,4101,momentum,MIXED,4.111574465461854,0.8549999999999999,10998.57581052651
bt_183,BTCUSDT,long,70890.1,71207.47852288368,0.019589129080167425,6.217168852041253,0.06217168852041253,0.004477050009573673,4103,4105,momentum,MIXED,3.76514865625205,0.8549999999999999,11004.792979378552
bt_184,BTCUSDT,long,71037.2,71443.53309556059,0.018244662004145942,7.413409989601344,0.07413409989601344,0.005720004385879406,4106,4108,momentum,MIXED,3.5394966184253343,0.8549999999999999,11012.206389368153
bt_185,BTCUSDT,long,70933.8,71426.93996398392,0.017465203031614224,8.612789593982122,0.08612789593982122,0.006952115408788503,4109,4111,momentum,MIXED,3.4077323364489054,0.8549999999999999,11020.819178962136
bt_186,BTCUSDT,long,70840.7,71341.62688400342,0.017501833799401196,8.76713906947978,0.0876713906947978,0.007071173548587466,4112,4114,momentum,MIXED,3.4181632570107654,0.8549999999999999,11029.586318031616
bt_187,BTCUSDT,long,70980.1,71456.20342136745,0.01748135689832159,8.32293382943626,0.08322933829436259,0.006707561997904242,4116,4118,momentum,MIXED,3.4289966450499922,0.8549999999999999,11037.909251861052
bt_188,BTCUSDT,long,71211.7,71610.86867190339,0.017437651268462463,6.960564097946619,0.06960564097946619,0.005605380462808634,4119,4121,momentum,MIXED,3.4382410307791975,0.8549999999999999,11044.869815958999
bt_189,BTCUSDT,long,71288.5,71639.88463317697,0.017429849895781047,6.1245814119587525,0.06124581411958753,0.004929050732964989,4122,4124,momentum,MIXED,3.442893018235783,0.8549999999999999,11050.994397370958
bt_190,BTCUSDT,long,71227.2,71663.22937083147,0.017454523969835017,7.6106851047299955,0.07610685104729996,0.006121669402018768,4126,4128,momentum,MIXED,3.4447527101234776,0.8549999999999999,11058.605082475688
bt_191,BTCUSDT,long,71237.4,71871.26093140132,0.01410896886889646,8.943124148351082,0.08943124148351082,0.008897867291637962,4130,4132,momentum,MIXED,2.9055047425744207,0.8549999999999999,11067.548206624038
bt_192,BTCUSDT,long,69493.5,69726.17861627178,0.01687970019765936,3.927545285073808,0.03927545285073808,0.003348206900958741,4161,4163,momentum,MIXED,3.292421362686994,0.8549999999999999,11071.475751909113
bt_193,BTCUSDT,long,69608.5,70071.15520012687,0.015330886158570168,7.092914203815572,0.07092914203815572,0.00664653311200316,4164,4166,momentum,MIXED,3.0449190984898626,0.8549999999999999,11078.568666112928
bt_194,BTCUSDT,long,69510.4,69978.68091305018,0.013715647026104788,6.4227757124583995,0.06422775712458399,0.006736846760343555,4167,4169,momentum,MIXED,2.7983384552840236,0.8549999999999999,11084.991441825387
bt_195,BTCUSDT,long,69407.3,69781.98654715194,0.01682499483249494,6.304099219636785,0.06304099219636786,0.005398373761145317,4170,4172,momentum,MIXED,3.277975570723164,0.8549999999999999,11091.295541045023
bt_196,BTCUSDT,long,69342.6,69691.20658832544,0.016044500506357806,5.593218582907095,0.05593218582907095,0.005027307720296529,4173,4175,momentum,MIXED,3.1517215651444435,0.8549999999999999,11096.888759627931
bt_197,BTCUSDT,long,69384.6,69816.29802619648,0.009946254690778405,4.2937785180565,0.04293778518056499,0.006221813287047531,4176,4178,momentum,MIXED,2.2632406865405152,0.8549999999999999,11101.182538145988
bt_198,BTCUSDT,long,69975.0,70119.71098369367,0.01688296510882297,2.443150488563722,0.024431504885637223,0.0020680383521782418,4180,4182,momentum,MIXED,3.303851048364106,0.8549999999999999,11103.62568863455
bt_199,BTCUSDT,long,70027.1,70266.02925805305,0.023482213344603854,5.6105878118695225,0.056105878118695225,0.003411954201345557,4184,4186,momentum,MIXED,4.454767086890119,0.8549999999999999,11109.23627644642
bt_200,BTCUSDT,long,70066.6,70413.32203066089,0.023782878596463403,8.246047961926964,0.08246047961926964,0.0049484637567811145,4187,4189,momentum,MIXED,4.512131828751789,0.8549999999999999,11117.482324408347
